Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_71_39,VGND,li1,23.4600,198.5600,0.000000
FILLER_71_27,VGND,li1,17.9400,198.5600,0.000000
FILLER_71_15,VGND,li1,12.4200,198.5600,0.000000
FILLER_71_3,VGND,li1,6.9000,198.5600,0.000000
FILLER_70_701,VGND,li1,327.9800,193.1200,0.000000
FILLER_70_697,VGND,li1,324.0700,193.1200,0.000000
FILLER_70_689,VGND,li1,321.5400,193.1200,0.000000
FILLER_70_677,VGND,li1,316.9400,193.1200,0.000000
FILLER_70_665,VGND,li1,311.4200,193.1200,0.000000
FILLER_70_653,VGND,li1,305.9000,193.1200,0.000000
FILLER_70_643,VGND,li1,298.7700,193.1200,0.000000
FILLER_70_624,VGND,li1,290.0300,193.1200,0.000000
FILLER_70_612,VGND,li1,287.0400,193.1200,0.000000
FILLER_70_589,VGND,li1,274.3900,193.1200,0.000000
FILLER_70_587,VGND,li1,273.0100,193.1200,0.000000
FILLER_70_581,VGND,li1,271.4000,193.1200,0.000000
FILLER_70_555,VGND,li1,259.4400,193.1200,0.000000
FILLER_70_545,VGND,li1,253.9200,193.1200,0.000000
FILLER_70_533,VGND,li1,248.6300,193.1200,0.000000
FILLER_70_515,VGND,li1,241.5000,193.1200,0.000000
FILLER_70_494,VGND,li1,230.2300,193.1200,0.000000
FILLER_70_473,VGND,li1,221.0300,193.1200,0.000001
FILLER_70_439,VGND,li1,206.0800,193.1200,0.000001
FILLER_70_354,VGND,li1,166.0600,193.1200,0.000001
FILLER_70_333,VGND,li1,156.8600,193.1200,0.000001
FILLER_70_309,VGND,li1,146.2800,193.1200,0.000001
FILLER_70_306,VGND,li1,143.9800,193.1200,0.000001
FILLER_70_282,VGND,li1,133.8600,193.1200,0.000001
FILLER_70_203,VGND,li1,96.3700,193.1200,0.000001
FILLER_70_197,VGND,li1,94.7600,193.1200,0.000001
FILLER_70_170,VGND,li1,82.3400,193.1200,0.000001
FILLER_70_129,VGND,li1,62.5600,193.1200,0.000001
FILLER_70_85,VGND,li1,42.0900,193.1200,0.000001
FILLER_70_73,VGND,li1,37.0300,193.1200,0.000000
FILLER_70_65,VGND,li1,34.5000,193.1200,0.000000
FILLER_70_53,VGND,li1,29.9000,193.1200,0.000000
FILLER_70_41,VGND,li1,24.3800,193.1200,0.000000
FILLER_70_29,VGND,li1,18.8600,193.1200,0.000000
FILLER_70_27,VGND,li1,15.4100,193.1200,0.000000
FILLER_70_15,VGND,li1,12.4200,193.1200,0.000000
FILLER_70_3,VGND,li1,6.9000,193.1200,0.000000
FILLER_69_709,VGND,li1,329.8200,193.1200,0.000000
FILLER_69_697,VGND,li1,326.1400,193.1200,0.000000
FILLER_69_685,VGND,li1,320.6200,193.1200,0.000000
FILLER_69_673,VGND,li1,315.1000,193.1200,0.000000
FILLER_69_666,VGND,li1,310.5000,193.1200,0.000000
FILLER_69_654,VGND,li1,306.3600,193.1200,0.000000
FILLER_69_590,VGND,li1,274.8500,193.1200,0.000000
FILLER_69_578,VGND,li1,268.8700,193.1200,0.000000
FILLER_69_559,VGND,li1,260.1300,193.1200,0.000000
FILLER_69_553,VGND,li1,258.5200,193.1200,0.000000
FILLER_69_529,VGND,li1,247.0200,193.1200,0.000000
FILLER_69_514,VGND,li1,240.5800,193.1200,0.000000
FILLER_69_498,VGND,li1,233.2200,193.1200,0.000000
FILLER_69_449,VGND,li1,209.5300,193.1200,0.000001
FILLER_69_442,VGND,li1,207.4600,193.1200,0.000001
FILLER_69_429,VGND,li1,201.0200,193.1200,0.000001
FILLER_69_408,VGND,li1,190.6700,193.1200,0.000001
FILLER_69_402,VGND,li1,189.0600,193.1200,0.000001
FILLER_69_353,VGND,li1,165.3700,193.1200,0.000001
FILLER_69_349,VGND,li1,164.2200,193.1200,0.000001
FILLER_69_337,VGND,li1,160.5400,193.1200,0.000001
FILLER_69_287,VGND,li1,135.0100,193.1200,0.000001
FILLER_69_281,VGND,li1,133.4000,193.1200,0.000001
FILLER_69_276,VGND,li1,130.6400,193.1200,0.000001
FILLER_69_254,VGND,li1,120.0600,193.1200,0.000001
FILLER_69_244,VGND,li1,115.2300,193.1200,0.000001
FILLER_69_240,VGND,li1,114.0800,193.1200,0.000001
FILLER_69_218,VGND,li1,104.4200,193.1200,0.000001
FILLER_69_184,VGND,li1,87.6300,193.1200,0.000001
FILLER_69_178,VGND,li1,86.0200,193.1200,0.000001
FILLER_69_158,VGND,li1,75.6700,193.1200,0.000001
FILLER_69_152,VGND,li1,74.0600,193.1200,0.000001
FILLER_69_140,VGND,li1,67.8500,193.1200,0.000001
FILLER_69_132,VGND,li1,65.3200,193.1200,0.000001
FILLER_69_113,VGND,li1,55.2000,193.1200,0.000001
FILLER_69_91,VGND,li1,45.3100,193.1200,0.000001
FILLER_69_69,VGND,li1,34.9600,193.1200,0.000000
FILLER_69_57,VGND,li1,31.7400,193.1200,0.000000
FILLER_69_55,VGND,li1,28.2900,193.1200,0.000000
FILLER_69_51,VGND,li1,27.1400,193.1200,0.000000
FILLER_69_39,VGND,li1,23.4600,193.1200,0.000000
FILLER_69_27,VGND,li1,17.9400,193.1200,0.000000
FILLER_69_15,VGND,li1,12.4200,193.1200,0.000000
FILLER_69_3,VGND,li1,6.9000,193.1200,0.000000
FILLER_68_701,VGND,li1,327.9800,187.6800,0.000000
FILLER_68_699,VGND,li1,324.5300,187.6800,0.000000
FILLER_68_691,VGND,li1,322.4600,187.6800,0.000000
FILLER_68_682,VGND,li1,316.7100,187.6800,0.000000
FILLER_68_678,VGND,li1,315.5600,187.6800,0.000000
FILLER_68_666,VGND,li1,311.8800,187.6800,0.000000
FILLER_68_654,VGND,li1,306.3600,187.6800,0.000000
FILLER_68_643,VGND,li1,298.7700,187.6800,0.000000
FILLER_68_613,VGND,li1,284.9700,187.6800,0.000000
FILLER_68_589,VGND,li1,275.0800,187.6800,0.000000
FILLER_68_564,VGND,li1,262.4300,187.6800,0.000000
FILLER_68_558,VGND,li1,260.8200,187.6800,0.000000
FILLER_68_537,VGND,li1,250.0100,187.6800,0.000000
FILLER_68_533,VGND,li1,248.8600,187.6800,0.000000
FILLER_68_498,VGND,li1,233.2200,187.6800,0.000001
FILLER_68_475,VGND,li1,221.4900,187.6800,0.000001
FILLER_68_469,VGND,li1,219.8800,187.6800,0.000001
FILLER_68_450,VGND,li1,209.9900,187.6800,0.000001
FILLER_68_439,VGND,li1,205.3900,187.6800,0.000001
FILLER_68_401,VGND,li1,189.0600,187.6800,0.000001
FILLER_68_380,VGND,li1,177.7900,187.6800,0.000001
FILLER_68_362,VGND,li1,169.7400,187.6800,0.000001
FILLER_68_339,VGND,li1,159.3900,187.6800,0.000001
FILLER_68_317,VGND,li1,149.0400,187.6800,0.000001
FILLER_68_302,VGND,li1,143.0600,187.6800,0.000001
FILLER_68_250,VGND,li1,118.2200,187.6800,0.000001
FILLER_68_238,VGND,li1,115.0000,187.6800,0.000001
FILLER_68_206,VGND,li1,98.2100,187.6800,0.000001
FILLER_68_141,VGND,li1,69.0000,187.6800,0.000001
FILLER_68_139,VGND,li1,66.9300,187.6800,0.000001
FILLER_68_133,VGND,li1,65.3200,187.6800,0.000001
FILLER_68_108,VGND,li1,52.9000,187.6800,0.000001
FILLER_68_73,VGND,li1,36.8000,187.6800,0.000000
FILLER_68_65,VGND,li1,34.5000,187.6800,0.000000
FILLER_68_53,VGND,li1,29.9000,187.6800,0.000000
FILLER_68_41,VGND,li1,24.3800,187.6800,0.000000
FILLER_68_29,VGND,li1,18.8600,187.6800,0.000000
FILLER_68_27,VGND,li1,15.4100,187.6800,0.000000
FILLER_68_15,VGND,li1,12.4200,187.6800,0.000000
FILLER_68_3,VGND,li1,6.9000,187.6800,0.000000
FILLER_67_701,VGND,li1,326.1400,187.6800,0.000000
FILLER_67_699,VGND,li1,324.5300,187.6800,0.000000
FILLER_67_693,VGND,li1,322.9200,187.6800,0.000000
FILLER_67_669,VGND,li1,311.1900,187.6800,0.000000
FILLER_67_657,VGND,li1,307.7400,187.6800,0.000000
FILLER_67_645,VGND,li1,302.2200,187.6800,0.000000
FILLER_67_643,VGND,li1,298.7700,187.6800,0.000000
FILLER_67_617,VGND,li1,287.2700,187.6800,0.000000
FILLER_67_605,VGND,li1,281.5200,187.6800,0.000000
FILLER_67_597,VGND,li1,277.6100,187.6800,0.000000
FILLER_67_589,VGND,li1,275.5400,187.6800,0.000000
FILLER_67_587,VGND,li1,273.0100,187.6800,0.000000
FILLER_67_583,VGND,li1,271.8600,187.6800,0.000000
FILLER_67_570,VGND,li1,265.4200,187.6800,0.000000
FILLER_67_556,VGND,li1,259.4400,187.6800,0.000000
FILLER_67_546,VGND,li1,254.1500,187.6800,0.000000
FILLER_67_533,VGND,li1,248.4000,187.6800,0.000000
FILLER_67_531,VGND,li1,247.2500,187.6800,0.000000
FILLER_67_523,VGND,li1,245.1800,187.6800,0.000000
FILLER_67_503,VGND,li1,234.3700,187.6800,0.000000
FILLER_67_495,VGND,li1,232.3000,187.6800,0.000001
FILLER_67_473,VGND,li1,221.0300,187.6800,0.000001
FILLER_67_461,VGND,li1,217.5800,187.6800,0.000001
FILLER_67_449,VGND,li1,212.0600,187.6800,0.000001
FILLER_67_427,VGND,li1,199.4100,187.6800,0.000001
FILLER_67_421,VGND,li1,197.8000,187.6800,0.000001
FILLER_67_419,VGND,li1,195.7300,187.6800,0.000001
FILLER_67_413,VGND,li1,194.1200,187.6800,0.000001
FILLER_67_371,VGND,li1,173.6500,187.6800,0.000001
FILLER_67_365,VGND,li1,172.0400,187.6800,0.000001
FILLER_67_345,VGND,li1,161.6900,187.6800,0.000001
FILLER_67_333,VGND,li1,156.6300,187.6800,0.000001
FILLER_67_321,VGND,li1,151.1100,187.6800,0.000001
FILLER_67_309,VGND,li1,147.6600,187.6800,0.000001
FILLER_67_306,VGND,li1,143.9800,187.6800,0.000001
FILLER_67_296,VGND,li1,139.1500,187.6800,0.000001
FILLER_67_290,VGND,li1,137.5400,187.6800,0.000001
FILLER_67_265,VGND,li1,126.0400,187.6800,0.000001
FILLER_67_253,VGND,li1,121.9000,187.6800,0.000001
FILLER_67_251,VGND,li1,118.4500,187.6800,0.000001
FILLER_67_247,VGND,li1,117.3000,187.6800,0.000001
FILLER_67_235,VGND,li1,113.6200,187.6800,0.000001
FILLER_67_225,VGND,li1,106.4900,187.6800,0.000001
FILLER_67_218,VGND,li1,104.4200,187.6800,0.000001
FILLER_67_206,VGND,li1,100.2800,187.6800,0.000001
FILLER_67_175,VGND,li1,83.4900,187.6800,0.000001
FILLER_67_169,VGND,li1,81.8800,187.6800,0.000001
FILLER_67_167,VGND,li1,79.8100,187.6800,0.000001
FILLER_67_161,VGND,li1,78.2000,187.6800,0.000001
FILLER_67_136,VGND,li1,66.2400,187.6800,0.000001
FILLER_67_126,VGND,li1,60.9500,187.6800,0.000001
FILLER_67_122,VGND,li1,59.8000,187.6800,0.000001
FILLER_67_109,VGND,li1,53.5900,187.6800,0.000001
FILLER_67_101,VGND,li1,51.0600,187.6800,0.000001
FILLER_67_91,VGND,li1,44.8500,187.6800,0.000000
FILLER_67_85,VGND,li1,43.2400,187.6800,0.000000
FILLER_67_81,VGND,li1,40.7100,187.6800,0.000000
FILLER_67_69,VGND,li1,37.2600,187.6800,0.000000
FILLER_67_57,VGND,li1,31.7400,187.6800,0.000000
FILLER_67_53,VGND,li1,27.8300,187.6800,0.000000
FILLER_67_41,VGND,li1,24.3800,187.6800,0.000000
FILLER_67_29,VGND,li1,18.8600,187.6800,0.000000
FILLER_67_27,VGND,li1,15.4100,187.6800,0.000000
FILLER_67_15,VGND,li1,12.4200,187.6800,0.000000
FILLER_67_3,VGND,li1,6.9000,187.6800,0.000000
FILLER_66_712,VGND,li1,330.5100,182.2400,0.000000
FILLER_66_706,VGND,li1,328.9000,182.2400,0.000000
FILLER_65_712,VGND,li1,330.5100,182.2400,0.000000
FILLER_65_708,VGND,li1,329.3600,182.2400,0.000000
FILLER_64_710,VGND,li1,330.0500,176.8000,0.000000
FILLER_64_688,VGND,li1,320.1600,176.8000,0.000000
FILLER_63_712,VGND,li1,330.5100,176.8000,0.000000
FILLER_63_708,VGND,li1,329.3600,176.8000,0.000000
FILLER_62_712,VGND,li1,330.5100,171.3600,0.000000
FILLER_62_706,VGND,li1,328.9000,171.3600,0.000000
FILLER_61_710,VGND,li1,330.0500,171.3600,0.000000
FILLER_61_700,VGND,li1,325.2200,171.3600,0.000000
FILLER_61_688,VGND,li1,322.0000,171.3600,0.000000
FILLER_60_704,VGND,li1,326.8300,165.9200,0.000000
FILLER_60_694,VGND,li1,322.2300,165.9200,0.000000
FILLER_60_688,VGND,li1,320.6200,165.9200,0.000000
FILLER_59_710,VGND,li1,330.0500,165.9200,0.000000
FILLER_59_688,VGND,li1,319.7000,165.9200,0.000000
FILLER_58_710,VGND,li1,330.0500,160.4800,0.000000
FILLER_58_702,VGND,li1,327.5200,160.4800,0.000000
FILLER_58_692,VGND,li1,321.3100,160.4800,0.000000
FILLER_58_688,VGND,li1,320.1600,160.4800,0.000000
FILLER_57_688,VGND,li1,321.0800,160.4800,0.000000
FILLER_56_712,VGND,li1,330.5100,155.0400,0.000000
FILLER_56_708,VGND,li1,329.3600,155.0400,0.000000
FILLER_55_712,VGND,li1,330.5100,155.0400,0.000000
FILLER_55_708,VGND,li1,329.3600,155.0400,0.000000
FILLER_54_710,VGND,li1,330.0500,149.6000,0.000000
FILLER_54_688,VGND,li1,319.7000,149.6000,0.000000
FILLER_53_694,VGND,li1,322.2300,149.6000,0.000000
FILLER_53_688,VGND,li1,320.6200,149.6000,0.000000
FILLER_52_710,VGND,li1,330.0500,144.1600,0.000000
FILLER_52_688,VGND,li1,319.7000,144.1600,0.000000
FILLER_51_703,VGND,li1,326.6000,144.1600,0.000000
FILLER_51_688,VGND,li1,320.6200,144.1600,0.000000
FILLER_50_712,VGND,li1,330.5100,138.7200,0.000000
FILLER_50_708,VGND,li1,329.3600,138.7200,0.000000
FILLER_50_696,VGND,li1,325.6800,138.7200,0.000000
FILLER_50_688,VGND,li1,320.6200,138.7200,0.000000
FILLER_49_705,VGND,li1,328.9000,138.7200,0.000000
FILLER_49_688,VGND,li1,321.0800,138.7200,0.000000
FILLER_48_710,VGND,li1,330.0500,133.2800,0.000000
FILLER_48_688,VGND,li1,319.7000,133.2800,0.000000
FILLER_47_688,VGND,li1,321.0800,133.2800,0.000000
FILLER_46_712,VGND,li1,330.5100,127.8400,0.000000
FILLER_46_700,VGND,li1,327.5200,127.8400,0.000000
FILLER_46_688,VGND,li1,322.0000,127.8400,0.000000
FILLER_45_693,VGND,li1,322.2300,127.8400,0.000000
FILLER_44_712,VGND,li1,330.5100,122.4000,0.000000
FILLER_44_708,VGND,li1,329.3600,122.4000,0.000000
FILLER_43_712,VGND,li1,330.5100,122.4000,0.000000
FILLER_43_708,VGND,li1,329.3600,122.4000,0.000000
FILLER_42_710,VGND,li1,330.0500,116.9600,0.000000
FILLER_42_688,VGND,li1,319.7000,116.9600,0.000000
FILLER_41_712,VGND,li1,330.5100,116.9600,0.000000
FILLER_41_704,VGND,li1,328.4400,116.9600,0.000000
FILLER_41_692,VGND,li1,321.3100,116.9600,0.000000
FILLER_41_688,VGND,li1,320.1600,116.9600,0.000000
FILLER_40_709,VGND,li1,329.8200,111.5200,0.000000
FILLER_40_697,VGND,li1,324.7600,111.5200,0.000000
FILLER_39_710,VGND,li1,330.0500,111.5200,0.000000
FILLER_39_688,VGND,li1,319.7000,111.5200,0.000000
FILLER_38_696,VGND,li1,323.6100,106.0800,0.000000
FILLER_38_688,VGND,li1,321.0800,106.0800,0.000000
FILLER_37_705,VGND,li1,328.9000,106.0800,0.000000
FILLER_37_688,VGND,li1,321.0800,106.0800,0.000000
FILLER_36_705,VGND,li1,328.9000,100.6400,0.000000
FILLER_36_688,VGND,li1,321.0800,100.6400,0.000000
FILLER_35_710,VGND,li1,330.0500,100.6400,0.000000
FILLER_35_688,VGND,li1,319.7000,100.6400,0.000000
FILLER_34_688,VGND,li1,321.0800,95.2000,0.000000
FILLER_33_688,VGND,li1,321.0800,95.2000,0.000000
FILLER_32_710,VGND,li1,330.0500,89.7600,0.000000
FILLER_32_688,VGND,li1,319.7000,89.7600,0.000000
FILLER_31_694,VGND,li1,322.2300,89.7600,0.000000
FILLER_31_688,VGND,li1,320.6200,89.7600,0.000000
FILLER_30_709,VGND,li1,329.8200,84.3200,0.000000
FILLER_30_697,VGND,li1,326.1400,84.3200,0.000000
FILLER_30_694,VGND,li1,322.2300,84.3200,0.000000
FILLER_30_688,VGND,li1,320.6200,84.3200,0.000000
FILLER_29_688,VGND,li1,321.0800,84.3200,0.000000
FILLER_28_710,VGND,li1,330.0500,78.8800,0.000000
FILLER_28_688,VGND,li1,319.7000,78.8800,0.000000
FILLER_27_705,VGND,li1,328.9000,78.8800,0.000000
FILLER_27_688,VGND,li1,321.0800,78.8800,0.000000
FILLER_26_710,VGND,li1,330.0500,73.4400,0.000000
FILLER_26_698,VGND,li1,326.6000,73.4400,0.000000
FILLER_26_688,VGND,li1,321.0800,73.4400,0.000000
FILLER_25_712,VGND,li1,330.5100,73.4400,0.000000
FILLER_25_700,VGND,li1,327.5200,73.4400,0.000000
FILLER_25_688,VGND,li1,322.0000,73.4400,0.000000
FILLER_24_712,VGND,li1,330.5100,68.0000,0.000000
FILLER_24_700,VGND,li1,327.5200,68.0000,0.000000
FILLER_24_688,VGND,li1,322.0000,68.0000,0.000000
FILLER_23_712,VGND,li1,330.5100,68.0000,0.000000
FILLER_23_700,VGND,li1,327.5200,68.0000,0.000000
FILLER_23_688,VGND,li1,322.0000,68.0000,0.000000
FILLER_22_688,VGND,li1,319.7000,62.5600,0.000000
FILLER_21_710,VGND,li1,330.0500,62.5600,0.000000
FILLER_21_688,VGND,li1,319.7000,62.5600,0.000000
FILLER_20_694,VGND,li1,322.2300,57.1200,0.000000
FILLER_20_688,VGND,li1,320.6200,57.1200,0.000000
FILLER_19_704,VGND,li1,326.8300,57.1200,0.000000
FILLER_19_700,VGND,li1,325.6800,57.1200,0.000000
FILLER_19_688,VGND,li1,322.0000,57.1200,0.000000
FILLER_18_705,VGND,li1,328.9000,51.6800,0.000000
FILLER_18_688,VGND,li1,321.0800,51.6800,0.000000
FILLER_17_710,VGND,li1,330.0500,51.6800,0.000000
FILLER_17_688,VGND,li1,319.7000,51.6800,0.000000
FILLER_16_688,VGND,li1,321.0800,46.2400,0.000000
FILLER_15_705,VGND,li1,328.9000,46.2400,0.000000
FILLER_15_688,VGND,li1,321.0800,46.2400,0.000000
FILLER_14_688,VGND,li1,321.0800,40.8000,0.000000
FILLER_13_710,VGND,li1,330.0500,40.8000,0.000000
FILLER_13_688,VGND,li1,319.7000,40.8000,0.000000
FILLER_12_704,VGND,li1,326.8300,35.3600,0.000000
FILLER_12_694,VGND,li1,322.2300,35.3600,0.000000
FILLER_12_688,VGND,li1,320.6200,35.3600,0.000000
FILLER_11_712,VGND,li1,330.5100,35.3600,0.000000
FILLER_11_708,VGND,li1,329.3600,35.3600,0.000000
FILLER_11_694,VGND,li1,322.2300,35.3600,0.000000
FILLER_10_712,VGND,li1,330.5100,29.9200,0.000000
FILLER_10_706,VGND,li1,328.9000,29.9200,0.000000
FILLER_9_711,VGND,li1,330.2800,29.9200,0.000000
FILLER_9_699,VGND,li1,327.0600,29.9200,0.000000
FILLER_8_710,VGND,li1,330.0500,24.4800,0.000000
FILLER_8_688,VGND,li1,319.7000,24.4800,0.000000
FILLER_7_712,VGND,li1,330.5100,24.4800,0.000000
FILLER_7_708,VGND,li1,329.3600,24.4800,0.000000
FILLER_6_712,VGND,li1,330.5100,19.0400,0.000000
FILLER_6_708,VGND,li1,329.3600,19.0400,0.000000
FILLER_5_712,VGND,li1,330.5100,19.0400,0.000000
FILLER_5_706,VGND,li1,328.9000,19.0400,0.000000
FILLER_4_710,VGND,li1,330.0500,13.6000,0.000000
FILLER_3_707,VGND,li1,329.3600,13.6000,0.000000
FILLER_2_688,VGND,li1,321.0800,8.1600,0.000000
FILLER_1_707,VGND,li1,329.3600,8.1600,0.000000
FILLER_1_688,VGND,li1,321.0800,8.1600,0.000000
FILLER_0_704,VGND,li1,326.8300,2.7200,0.000000
FILLER_0_700,VGND,li1,325.6800,2.7200,0.000000
FILLER_0_688,VGND,li1,322.0000,2.7200,0.000000
ANTENNA_33,VGND,li1,266.3400,187.6800,0.000000
ANTENNA_32,VGND,li1,269.5600,193.1200,0.000000
ANTENNA_31,VGND,li1,225.8600,198.5600,0.000000
ANTENNA_30,VGND,li1,75.4400,214.8800,0.000001
ANTENNA_29,VGND,li1,127.8800,209.4400,0.000001
ANTENNA_28,VGND,li1,90.1600,204.0000,0.000001
ANTENNA_27,VGND,li1,86.4800,204.0000,0.000001
ANTENNA_26,VGND,li1,226.7800,209.4400,0.000000
ANTENNA_25,VGND,li1,218.0400,209.4400,0.000001
ANTENNA_24,VGND,li1,215.7400,198.5600,0.000001
ANTENNA_23,VGND,li1,88.3200,209.4400,0.000001
ANTENNA_22,VGND,li1,87.4000,209.4400,0.000001
ANTENNA_21,VGND,li1,249.3200,187.6800,0.000000
ANTENNA_20,VGND,li1,322.9200,84.3200,0.000000
ANTENNA_19,VGND,li1,323.8400,35.3600,0.000000
ANTENNA_18,VGND,li1,323.8400,29.9200,0.000000
ANTENNA_17,VGND,li1,322.9200,35.3600,0.000000
ANTENNA_16,VGND,li1,323.3800,73.4400,0.000000
ANTENNA_15,VGND,li1,322.0000,116.9600,0.000000
ANTENNA_14,VGND,li1,322.9200,111.5200,0.000000
ANTENNA_13,VGND,li1,322.4600,138.7200,0.000000
ANTENNA_12,VGND,li1,100.7400,209.4400,0.000001
ANTENNA_11,VGND,li1,99.8200,214.8800,0.000001
ANTENNA_10,VGND,li1,191.3600,187.6800,0.000001
ANTENNA_9,VGND,li1,187.6800,193.1200,0.000001
ANTENNA_8,VGND,li1,184.0000,204.0000,0.000001
ANTENNA_7,VGND,li1,188.1400,209.4400,0.000001
ANTENNA_6,VGND,li1,179.4000,209.4400,0.000001
ANTENNA_5,VGND,li1,170.6600,209.4400,0.000001
ANTENNA_4,VGND,li1,165.1400,204.0000,0.000002
ANTENNA_3,VGND,li1,323.3800,13.6000,0.000000
ANTENNA_2,VGND,li1,323.3800,8.1600,0.000000
ANTENNA_1,VGND,li1,319.7000,13.6000,0.000000
hold112,VGND,li1,133.8600,204.0000,0.000002
hold111,VGND,li1,172.5000,193.1200,0.000001
hold110,VGND,li1,163.7600,193.1200,0.000001
hold109,VGND,li1,133.8600,198.5600,0.000001
hold108,VGND,li1,150.8800,204.0000,0.000002
hold107,VGND,li1,148.1200,198.5600,0.000001
hold106,VGND,li1,159.6200,187.6800,0.000001
hold105,VGND,li1,193.2000,214.8800,0.000001
hold104,VGND,li1,162.8400,204.0000,0.000002
hold103,VGND,li1,177.1000,209.4400,0.000001
hold102,VGND,li1,172.5000,209.4400,0.000001
hold101,VGND,li1,215.2800,220.3200,0.000001
hold100,VGND,li1,232.7600,204.0000,0.000001
hold99,VGND,li1,194.5800,220.3200,0.000001
hold98,VGND,li1,74.0600,209.4400,0.000001
hold97,VGND,li1,190.9000,209.4400,0.000001
hold96,VGND,li1,70.3800,209.4400,0.000001
hold95,VGND,li1,114.5400,220.3200,0.000001
hold94,VGND,li1,328.9000,187.6800,0.000000
hold93,VGND,li1,328.9000,95.2000,0.000000
hold92,VGND,li1,218.9600,220.3200,0.000001
hold91,VGND,li1,112.2400,204.0000,0.000002
hold90,VGND,li1,328.9000,133.2800,0.000000
hold89,VGND,li1,147.2000,214.8800,0.000001
hold88,VGND,li1,241.0400,220.3200,0.000000
hold87,VGND,li1,147.2000,209.4400,0.000001
hold86,VGND,li1,207.9200,187.6800,0.000001
hold85,VGND,li1,301.3000,193.1200,0.000000
hold84,VGND,li1,78.2000,220.3200,0.000001
hold83,VGND,li1,154.1000,220.3200,0.000001
hold82,VGND,li1,224.4800,209.4400,0.000001
hold81,VGND,li1,116.8400,214.8800,0.000001
hold80,VGND,li1,94.7600,209.4400,0.000001
hold79,VGND,li1,172.5000,220.3200,0.000001
hold78,VGND,li1,328.9000,160.4800,0.000000
hold77,VGND,li1,91.0800,220.3200,0.000001
hold76,VGND,li1,189.5200,220.3200,0.000001
hold75,VGND,li1,103.9600,220.3200,0.000001
hold74,VGND,li1,118.2200,220.3200,0.000001
hold73,VGND,li1,78.2000,220.3200,0.000001
hold72,VGND,li1,107.6400,193.1200,0.000001
hold71,VGND,li1,61.1800,220.3200,0.000001
hold70,VGND,li1,321.0800,13.6000,0.000000
hold69,VGND,li1,243.8000,209.4400,0.000000
hold68,VGND,li1,328.9000,35.3600,0.000000
hold67,VGND,li1,228.1600,193.1200,0.000000
hold66,VGND,li1,194.1200,193.1200,0.000001
hold65,VGND,li1,172.5000,204.0000,0.000002
hold64,VGND,li1,303.6000,198.5600,0.000000
hold63,VGND,li1,245.6400,187.6800,0.000000
hold62,VGND,li1,262.6600,193.1200,0.000000
hold61,VGND,li1,245.1800,214.8800,0.000000
hold60,VGND,li1,327.5200,171.3600,0.000000
hold59,VGND,li1,281.5200,209.4400,0.000000
hold58,VGND,li1,328.9000,95.2000,0.000000
hold57,VGND,li1,235.0600,198.5600,0.000000
hold56,VGND,li1,176.1800,193.1200,0.000001
hold55,VGND,li1,159.6200,214.8800,0.000001
hold54,VGND,li1,270.4800,209.4400,0.000000
hold53,VGND,li1,328.9000,40.8000,0.000000
hold52,VGND,li1,46.4600,214.8800,0.000000
hold51,VGND,li1,39.5600,198.5600,0.000000
hold50,VGND,li1,328.9000,2.7200,0.000000
hold49,VGND,li1,137.5400,198.5600,0.000001
hold48,VGND,li1,201.4800,220.3200,0.000001
hold47,VGND,li1,218.5000,193.1200,0.000001
hold46,VGND,li1,266.8000,209.4400,0.000000
hold45,VGND,li1,207.0000,204.0000,0.000001
hold44,VGND,li1,283.8200,198.5600,0.000000
hold43,VGND,li1,46.9200,209.4400,0.000000
hold42,VGND,li1,267.7200,198.5600,0.000000
hold41,VGND,li1,65.3200,198.5600,0.000001
hold40,VGND,li1,189.5200,214.8800,0.000001
hold39,VGND,li1,120.9800,198.5600,0.000001
hold38,VGND,li1,39.5600,193.1200,0.000001
hold37,VGND,li1,230.0000,193.1200,0.000000
hold36,VGND,li1,79.1200,193.1200,0.000001
hold35,VGND,li1,155.4800,193.1200,0.000001
hold34,VGND,li1,146.7400,187.6800,0.000001
hold33,VGND,li1,61.6400,193.1200,0.000001
hold32,VGND,li1,254.8400,198.5600,0.000000
hold31,VGND,li1,264.0400,214.8800,0.000000
hold30,VGND,li1,168.3600,193.1200,0.000001
hold29,VGND,li1,158.2400,204.0000,0.000002
hold28,VGND,li1,133.8600,220.3200,0.000001
hold27,VGND,li1,68.5400,209.4400,0.000001
hold26,VGND,li1,328.9000,46.2400,0.000000
hold25,VGND,li1,328.9000,8.1600,0.000000
hold24,VGND,li1,328.9000,106.0800,0.000000
hold23,VGND,li1,328.9000,57.1200,0.000000
hold22,VGND,li1,83.7200,220.3200,0.000001
hold21,VGND,li1,74.0600,204.0000,0.000001
hold20,VGND,li1,87.4000,220.3200,0.000001
hold19,VGND,li1,328.9000,127.8400,0.000000
hold18,VGND,li1,74.0600,209.4400,0.000001
hold17,VGND,li1,143.5200,214.8800,0.000001
hold16,VGND,li1,328.9000,144.1600,0.000000
hold15,VGND,li1,328.9000,165.9200,0.000000
hold14,VGND,li1,318.7800,187.6800,0.000000
hold13,VGND,li1,176.6400,220.3200,0.000001
hold12,VGND,li1,236.9000,198.5600,0.000000
hold11,VGND,li1,256.2200,193.1200,0.000000
hold10,VGND,li1,94.7600,220.3200,0.000001
